ID ,Water consumption (MGal/year),Fuel type,Cooling ID
NJ_22131_55239_0004_HRSG1_TOWER_Natural Gas and Other Gases,553.4540000000001,Natural Gas and Other Gases,NJ_22131_55239_TOWER
NJ_22131_55239_0004_HRSG2_TOWER_Natural Gas and Other Gases,553.4540000000001,Natural Gas and Other Gases,NJ_22131_55239_TOWER
NJ_22131_55239_0004_HRSG3_TOWER_Natural Gas and Other Gases,553.4540000000001,Natural Gas and Other Gases,NJ_22131_55239_TOWER
NV_49896_56224_001_BLR100_CTW100_Coal,189.44600000000003,Coal,NV_49896_56224_CTW100
FL_9617_7846_002_HRSG2_2_Natural Gas and Other Gases,431.24600000000004,Natural Gas and Other Gases,FL_9617_7846_2
FL_9617_7846_002_HRSG3_3_Natural Gas and Other Gases,431.24600000000004,Natural Gas and Other Gases,FL_9617_7846_3
FL_9617_7846_003_HRSG2_2_Natural Gas and Other Gases,431.24600000000004,Natural Gas and Other Gases,FL_9617_7846_2
FL_9617_7846_003_HRSG3_3_Natural Gas and Other Gases,431.24600000000004,Natural Gas and Other Gases,FL_9617_7846_3
FL_9617_7846_004_HRSG2_2_Natural Gas and Other Gases,431.24600000000004,Natural Gas and Other Gases,FL_9617_7846_2
FL_9617_7846_004_HRSG3_3_Natural Gas and Other Gases,431.24600000000004,Natural Gas and Other Gases,FL_9617_7846_3
IN_61137_55502_0100_1A_PLANT_Natural Gas and Other Gases,1585.281,Natural Gas and Other Gases,IN_61137_55502_PLANT
IN_61137_55502_0100_1B_PLANT_Natural Gas and Other Gases,1585.281,Natural Gas and Other Gases,IN_61137_55502_PLANT
IN_61137_55502_0200_2A_PLANT_Natural Gas and Other Gases,1585.281,Natural Gas and Other Gases,IN_61137_55502_PLANT
IN_61137_55502_0200_2B_PLANT_Natural Gas and Other Gases,1585.281,Natural Gas and Other Gases,IN_61137_55502_PLANT
AL_18642_46_1_NSS1_SITE_Nuclear,10461.0,Nuclear,AL_18642_46_SITE
LA_3265_51_1_1_CW_Coal,1.878,Coal,LA_3265_51_CW
NE_40606_59_1_1_1_Coal,230.7,Coal,NE_40606_59_1
NE_8245_60_1_1_1_Coal,210.47699999999998,Coal,NE_8245_60_1
KS_18315_108_1_SGU1_CW1A_Coal,803.6999999999999,Coal,KS_18315_108_CW1A
AZ_803_113_1_1_1_Coal,765.0,Coal,AZ_803_113_1
SC_17543_130_1_1_1_Coal,1768.4130000000002,Coal,SC_17543_130_1
FL_21554_136_1_1_1_Coal,1214.319,Coal,FL_21554_136_1
IL_55951_204_1_NSS1_CW-1_Nuclear,12758.186999999998,Nuclear,IL_55951_204_CW-1
KS_20893_210_1_NSS1_1_Nuclear,3384.0,Nuclear,KS_20893_210_1
TX_54888_298_1_LIM1_C1_Coal,1234.6129999999998,Coal,TX_54888_298_C1
CA_7294_377_1_8A_PLANT_Natural Gas and Other Gases,50.683,Natural Gas and Other Gases,CA_7294_377_PLANT
CA_7294_377_1_8BC_PLANT_Natural Gas and Other Gases,50.683,Natural Gas and Other Gases,CA_7294_377_PLANT
CO_15466_469_1_1_PLANT_Coal,746.8560000000001,Coal,CO_15466_469_PLANT
CO_15466_470_1_1_PLANT_Coal,3583.652,Coal,CO_15466_470_PLANT
CO_15466_525_1_H1_PLANT_Coal,1430.128,Coal,CO_15466_525_PLANT
AL_189_533_1_HRSG1_MCWCT_Natural Gas and Other Gases,47.18000000000001,Natural Gas and Other Gases,AL_189_533_MCWCT
FL_14610_564_1_1_1_Coal,718.1999999999999,Coal,FL_14610_564_1
MD_60421_602_1_1_1_Coal,359.871,Coal,MD_60421_602_1
GA_7140_649_1_NSS1_PLANT_Nuclear,15999.060000000001,Nuclear,GA_7140_649_PLANT
FL_6909_663_1_B1_PLANT_Natural Gas and Other Gases,444.84599999999995,Natural Gas and Other Gases,FL_6909_663_PLANT
GA_7140_703_1_1BLR_1CT_Coal,640.753,Coal,GA_7140_703_1CT
IL_5517_889_1_1_1_Coal,4795.04,Coal,IL_5517_889_1
IL_17632_976_1_123_1-4_Coal,886.0,Coal,IL_17632_976_1-4
IN_15470_1001_1_1_1_Coal,1089.503,Coal,IN_15470_1001_1
IN_15470_1001_1_1_SUPP_Coal,2223.346,Coal,IN_15470_1001_SUPP
IN_15470_1007_1_CT3_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1007_1_CT4_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
IN_15470_1007_1_CT5_PLANT_Natural Gas and Other Gases,101.74199999999999,Natural Gas and Other Gases,IN_15470_1007_PLANT
KY_22053_1353_1_BSU1_U1CT_Natural Gas and Other Gases,44.21999999999999,Natural Gas and Other Gases,KY_22053_1353_U1CT
KY_10171_1356_1_1_1_Coal,1524.8949999999998,Coal,KY_10171_1356_1
KY_10171_1356_1_1_2_Coal,1644.677,Coal,KY_10171_1356_2
KY_11249_1364_1_1_1_Coal,103.12300000000002,Coal,KY_11249_1364_1
KY_5580_1384_1_1_PLANT_Coal,6.9670000000000005,Coal,KY_5580_1384_PLANT
LA_11241_1393_1_1A_1_Petroleum Products,116.50000000000001,Petroleum Products,LA_11241_1393_1
LA_17698_1417_1_1_CW_Natural Gas and Other Gases,22.109999999999996,Natural Gas and Other Gases,LA_17698_1417_CW
LA_11252_1464_1_1B1_1C1_Natural Gas and Other Gases,14.72,Natural Gas and Other Gases,LA_11252_1464_1C1
MI_56192_1715_1_NSS1_CW_Nuclear,6307.199999999999,Nuclear,MI_56192_1715_CW
MI_5109_1740_1_1_CWS_Natural Gas and Other Gases,41.55,Natural Gas and Other Gases,MI_5109_1740_CWS
MI_5109_1743_1_1_1_Coal,24.108,Coal,MI_5109_1743_1
MI_56155_1832_1_1_1_Coal,265.71,Coal,MI_56155_1832_1
MN_13781_1915_1_1_1_Coal,703.582,Coal,MN_13781_1915_1
MN_13781_1922_1_NSS1_CS1_Nuclear,396.86899999999997,Nuclear,MN_13781_1922_CS1
MN_13781_1925_1_NSS1_0_Nuclear,9855.0,Nuclear,MN_13781_1925_0
MS_12686_2049_1_1_OTCW_Natural Gas and Other Gases,1026.732,Natural Gas and Other Gases,MS_12686_2049_OTCW
MS_17568_2070_1_1_A_Natural Gas and Other Gases,0.41600000000000004,Natural Gas and Other Gases,MS_17568_2070_A
MS_17568_2070_1_HRSG1_A_Natural Gas and Other Gases,0.41600000000000004,Natural Gas and Other Gases,MS_17568_2070_A
MO_56211_2098_1_1_1_Natural Gas and Other Gases,0.001,Natural Gas and Other Gases,MO_56211_2098_1
MO_56211_2098_1_2_1_Natural Gas and Other Gases,0.001,Natural Gas and Other Gases,MO_56211_2098_1
MO_56211_2098_1_4_1_Natural Gas and Other Gases,0.001,Natural Gas and Other Gases,MO_56211_2098_1
MO_56211_2098_1_5_1_Natural Gas and Other Gases,0.001,Natural Gas and Other Gases,MO_56211_2098_1
MO_56211_2098_1_1_2_Natural Gas and Other Gases,0.012,Natural Gas and Other Gases,MO_56211_2098_2
MO_56211_2098_1_2_2_Natural Gas and Other Gases,0.012,Natural Gas and Other Gases,MO_56211_2098_2
MO_56211_2098_1_4_2_Natural Gas and Other Gases,0.012,Natural Gas and Other Gases,MO_56211_2098_2
MO_56211_2098_1_5_2_Natural Gas and Other Gases,0.012,Natural Gas and Other Gases,MO_56211_2098_2
MO_56211_2098_1_1_3_Natural Gas and Other Gases,0.016,Natural Gas and Other Gases,MO_56211_2098_3
MO_56211_2098_1_2_3_Natural Gas and Other Gases,0.016,Natural Gas and Other Gases,MO_56211_2098_3
MO_56211_2098_1_4_3_Natural Gas and Other Gases,0.016,Natural Gas and Other Gases,MO_56211_2098_3
MO_56211_2098_1_5_3_Natural Gas and Other Gases,0.016,Natural Gas and Other Gases,MO_56211_2098_3
MO_924_2167_1_1_1_Coal,0.35000000000000003,Coal,MO_924_2167_1
MO_924_2168_1_MB1_CW12_Coal,105.72,Coal,MO_924_2168_CW12
NE_13337_2277_1_1_1_Coal,176.70600000000002,Coal,NE_13337_2277_1
NV_17166_2330_1_1_1_Natural Gas and Other Gases,1052.6619999999998,Natural Gas and Other Gases,NV_17166_2330_1
NJ_15147_2406_1_11_PLANT_Petroleum Products,757.2039999999998,Petroleum Products,NJ_15147_2406_PLANT
NJ_15147_2406_1_12_PLANT_Petroleum Products,757.2039999999998,Petroleum Products,NJ_15147_2406_PLANT
NM_17718_2446_1_051B_051C_Natural Gas and Other Gases,349.69599999999997,Natural Gas and Other Gases,NM_17718_2446_051C
NM_15473_2450_1_1_1_Natural Gas and Other Gases,13.349,Natural Gas and Other Gases,NM_15473_2450_1
NM_15473_2451_1_1_1_Coal,718.4000000000001,Coal,NM_15473_2451_1
NM_17718_2454_1_121B_PLANT_Natural Gas and Other Gases,406.10600000000005,Natural Gas and Other Gases,NM_17718_2454_PLANT
NY_14294_2539_1_1_1_Natural Gas and Other Gases,988.9809999999999,Natural Gas and Other Gases,NY_14294_2539_1
NC_3046_2706_1_1_1_Coal,464.60699999999997,Coal,NC_3046_2706_1
NC_5416_2718_1_1_1_Coal,2.879,Coal,NC_5416_2718_1
NC_5416_2727_1_1_1_Coal,65.108,Coal,NC_5416_2727_1
ND_12199_2790_1_B1_C12_Coal,13.666999999999998,Coal,ND_12199_2790_C12
OK_14063_2956_1_1_CP_Natural Gas and Other Gases,427.24699999999996,Natural Gas and Other Gases,OK_14063_2956_CP
OK_15474_2963_1_3301A_PLANT_Natural Gas and Other Gases,1278.1800000000003,Natural Gas and Other Gases,OK_15474_2963_PLANT
OK_15474_2963_1_3301B_PLANT_Natural Gas and Other Gases,1278.1800000000003,Natural Gas and Other Gases,OK_15474_2963_PLANT
OK_15474_2964_1_801N_8001_Natural Gas and Other Gases,80.805,Natural Gas and Other Gases,OK_15474_2964_8001
OK_15474_2964_1_801S_8001_Natural Gas and Other Gases,80.805,Natural Gas and Other Gases,OK_15474_2964_8001
OK_20447_3008_1_1_PLANT_Natural Gas and Other Gases,70.111,Natural Gas and Other Gases,OK_20447_3008_PLANT
PA_63047_3118_1_1_1_Coal,3817.228,Coal,PA_63047_3118_1
PA_58615_3122_1_1_PLANT_Coal,2433.302,Coal,PA_58615_3122_PLANT
PA_63044_3131_1_1_1_Natural Gas and Other Gases,9.759,Natural Gas and Other Gases,PA_63044_3131_1
PA_63047_3136_1_1_1_Coal,1559.0,Coal,PA_63047_3136_1
PA_15537_3140_1_1_1_Coal,418.304,Coal,PA_15537_3140_1
PA_15534_3149_1_1_1_Coal,617.711,Coal,PA_15534_3149_1
SC_17539_3297_1_WAT1_WAT1_Coal,893.6,Coal,SC_17539_3297_WAT1
TN_18642_3393_1_1_1_Coal,254.0,Coal,TN_18642_3393_1
TN_18642_3396_1_1_1_Coal,6025.0,Coal,TN_18642_3396_1
TN_18642_3406_1_1_1_Coal,12.0,Coal,TN_18642_3406_1
TX_55983_3452_1_1_1_Natural Gas and Other Gases,131.284,Natural Gas and Other Gases,TX_55983_3452_1
TX_5701_3456_1_1_1_Natural Gas and Other Gases,112.313,Natural Gas and Other Gases,TX_5701_3456_1
TX_55937_3457_1_1_1_Natural Gas and Other Gases,1509.2169999999999,Natural Gas and Other Gases,TX_55937_3457_1
TX_55937_3459_1_1_1_Natural Gas and Other Gases,147.90500000000003,Natural Gas and Other Gases,TX_55937_3459_1
TX_54888_3460_1_CBY1_PLANT_Natural Gas and Other Gases,1947.7570000000003,Natural Gas and Other Gases,TX_54888_3460_PLANT
TX_17698_3478_1_1_CW_Natural Gas and Other Gases,718.8399999999999,Natural Gas and Other Gases,TX_17698_3478_CW
TX_17718_3482_1_151B_PLANT_Natural Gas and Other Gases,527.264,Natural Gas and Other Gases,TX_17718_3482_PLANT
TX_17718_3484_1_141B_PLANT_Natural Gas and Other Gases,577.0369999999999,Natural Gas and Other Gases,TX_17718_3484_PLANT
TX_17718_3485_1_111B_PLANT_Natural Gas and Other Gases,414.29299999999995,Natural Gas and Other Gases,TX_17718_3485_PLANT
TX_55983_3490_1_1_1_Natural Gas and Other Gases,252.59700000000004,Natural Gas and Other Gases,TX_55983_3490_1
TX_6035_3491_1_1A_1_Natural Gas and Other Gases,489.95000000000005,Natural Gas and Other Gases,TX_6035_3491_1
TX_6035_3491_1_1B_1_Natural Gas and Other Gases,489.95000000000005,Natural Gas and Other Gases,TX_6035_3491_1
TX_6958_3576_1_CE1_PLANT_Natural Gas and Other Gases,9.539,Natural Gas and Other Gases,TX_6958_3576_PLANT
TX_16604_3611_1_1_1_Natural Gas and Other Gases,974.445,Natural Gas and Other Gases,TX_16604_3611_1
TX_16604_3612_1_1_1_Natural Gas and Other Gases,800.769,Natural Gas and Other Gases,TX_16604_3612_1
UT_14354_3648_1_1_1_Natural Gas and Other Gases,25.736000000000004,Natural Gas and Other Gases,UT_14354_3648_1
VA_733_3775_1_1_PLANT_Natural Gas and Other Gases,120.30199999999999,Natural Gas and Other Gases,VA_733_3775_PLANT
WA_19099_3845_1_BW21_PLANT_Coal,3773.3330000000005,Coal,WA_19099_3845_PLANT
WV_733_3935_1_1_1_Coal,1755.5520000000004,Coal,WV_733_3935_1
WV_12796_3943_1_1_1_Coal,65.385,Coal,WV_12796_3943_1
WV_12796_3944_1_1_1_Coal,4.523999999999999,Coal,WV_12796_3944_1
WV_22053_3948_1_1_PLANT_Coal,1804.1970000000001,Coal,WV_22053_3948_PLANT
WY_14354_4158_1_BW41_CW41_Coal,327.09400000000005,Coal,WY_14354_4158_CW41
WY_14354_4162_1_1_1_Coal,882.968,Coal,WY_14354_4162_1
TX_6958_4266_1_1_PLANT_Natural Gas and Other Gases,8.937999999999999,Natural Gas and Other Gases,TX_6958_4266_PLANT
OK_15474_4940_1_1501_1501_Natural Gas and Other Gases,143.52200000000002,Natural Gas and Other Gases,OK_15474_4940_1501
AL_195_6001_1_NSS1_PLANT_Nuclear,5239.0,Nuclear,AL_195_6001_PLANT
AL_195_6002_1_1_1-2_Coal,4378.675,Coal,AL_195_6002_1-2
WV_64226_6004_1_1_1_Coal,649.251,Coal,WV_64226_6004_1
AZ_803_6008_1_NSS1_1_Nuclear,8693.0,Nuclear,AZ_803_6008_1
AR_814_6009_1_1_1_Coal,1562.0,Coal,AR_814_6009_1
NC_3046_6015_1_NSS1_1_Nuclear,4645.802,Nuclear,NC_3046_6015_1
OH_64225_6020_1_NSS1_CSID01_Nuclear,6667.43,Nuclear,OH_64225_6020_CSID01
CO_30151_6021_1_C1_C1_Coal,1208.94,Coal,CO_30151_6021_C1
IL_55951_6022_1_NSS1_PLANT_Nuclear,6837.891999999999,Nuclear,IL_55951_6022_PLANT
IL_55951_6023_1_NSS1_PLANT_Nuclear,14360.056999999999,Nuclear,IL_55951_6023_PLANT
IL_55951_6026_1_NSS1_PLANT_Nuclear,11726.784000000001,Nuclear,IL_55951_6026_PLANT
ND_7570_6030_1_1_9_Coal,4677.737,Coal,ND_7570_6030_9
SC_5416_6036_1_NSS1_PLANT_Nuclear,11791.789,Nuclear,SC_5416_6036_PLANT
PA_64225_6040_1_NSS1_PLANT_Nuclear,7827.523,Nuclear,PA_64225_6040_PLANT
KY_5580_6041_1_1_1_Coal,369.977,Coal,KY_5580_6041_1
FL_6452_6042_1_PMT1_CP_Natural Gas and Other Gases,892.042,Natural Gas and Other Gases,FL_6452_6042_CP
FL_6452_6043_1_PMR1_PLANT_Petroleum Products,2117.53,Petroleum Products,FL_6452_6043_PLANT
GA_7140_6051_1_NSS1_PLANT_Nuclear,11879.129,Nuclear,GA_7140_6051_PLANT
GA_7140_6052_1_1_PLANT_Coal,265.461,Coal,GA_7140_6052_PLANT
LA_11252_6055_1_2B1_2C1_Coal,476.0,Coal,LA_11252_6055_2C1
KS_9996_6064_1_N1_NCS2_Coal,16.3,Coal,KS_9996_6064_NCS2
KS_22500_6068_1_1_PLANT_Coal,5915.3,Coal,KS_22500_6068_PLANT
KY_11249_6071_1_1_1_Coal,1465.885,Coal,KY_11249_6071_1
MS_12465_6072_1_NSS1_CW_Nuclear,13098.946999999998,Nuclear,MS_12465_6072_CW
NE_13337_6077_1_1_1_Coal,896.44,Coal,NE_13337_6077_1
MN_13781_6090_1_1_1_Coal,4967.497,Coal,MN_13781_6090_1
OK_14063_6095_1_1_CP_Coal,7359.816000000001,Coal,OK_14063_6095_CP
SD_14232_6098_1_1_1_Coal,926.4440000000001,Coal,SD_14232_6098_1
PA_14266_6103_1_NSS1_1_Nuclear,7714.2,Nuclear,PA_14266_6103_1
PA_55951_6105_1_NSS1_PLANT_Nuclear,12936.881999999998,Nuclear,PA_55951_6105_PLANT
CO_15466_6112_1_2_1_Natural Gas and Other Gases,583.961,Natural Gas and Other Gases,CO_15466_6112_1
CO_15466_6112_1_3_1_Natural Gas and Other Gases,583.961,Natural Gas and Other Gases,CO_15466_6112_1
CO_15466_6112_1_4_1_Natural Gas and Other Gases,583.961,Natural Gas and Other Gases,CO_15466_6112_1
NJ_15478_6118_1_NSS1_HC_Nuclear,4255.841,Nuclear,NJ_15478_6118_HC
IN_17633_6137_1_1_1_Coal,920.8040000000001,Coal,IN_17633_6137_1
AR_17698_6138_1_1_CW_Coal,1060.15,Coal,AR_17698_6138_CW
TX_17698_6139_1_1_CW_Coal,1545.71,Coal,TX_17698_6139_CW
TX_55983_6145_1_NSS1_1_Nuclear,6327.207,Nuclear,TX_55983_6145_1
TX_55983_6146_1_1_1_Coal,4587.365000000001,Coal,TX_55983_6146_1
OH_64225_6149_1_NSS1_CSID01_Nuclear,4324.0,Nuclear,OH_64225_6149_CSID01
MO_19436_6153_1_NSS1_1_Nuclear,2634.6620000000003,Nuclear,MO_19436_6153_1
UT_14354_6165_1_1_1_Coal,1774.1999999999998,Coal,UT_14354_6165_1
IN_9324_6166_1_MB1_CT1_Coal,957.408,Coal,IN_9324_6166_CT1
TX_56570_6178_1_1_1_Coal,1807.542,Coal,TX_56570_6178_1
TX_11269_6179_1_1_1_Coal,1997.7720000000002,Coal,TX_11269_6179_1
TX_16624_6183_1_SM-1_SM-1_Coal,1321.3,Coal,TX_16624_6183_SM-1
TX_17718_6193_1_061B_PLANT_Coal,3184.757,Coal,TX_17718_6193_PLANT
TX_17718_6194_1_171B_PLANT_Coal,1452.187,Coal,TX_17718_6194_PLANT
WY_1307_6204_1_1_1_Coal,1108.6850000000002,Coal,WY_1307_6204_1
CO_15466_6248_1_1_1_Coal,1660.6309999999999,Coal,CO_15466_6248_1
SC_17543_6249_1_1_1_Coal,655.659,Coal,SC_17543_6249_1
NC_3046_6250_1_1A_1_Coal,674.24,Coal,NC_3046_6250_1
NC_3046_6250_1_1B_1_Coal,674.24,Coal,NC_3046_6250_1
TX_21535_6251_1_NSS1_MCR_Nuclear,25975.524,Nuclear,TX_21535_6251_MCR
IA_9417_6254_1_1_1_Coal,1476.387,Coal,IA_9417_6254_1
GA_7140_6257_1_1_1_Coal,1128.3600000000001,Coal,GA_7140_6257_1
WV_733_6264_1_1_1_Coal,1544.117,Coal,WV_733_6264_1
LA_11241_6462_1_NSS1_CW_Nuclear,5337.08,Nuclear,LA_11241_6462_CW
ND_1307_6469_1_B1_CC1_Coal,1231.222,Coal,ND_1307_6469_CC1
UT_11208_6481_1_1SGA_1HRC_Coal,1277.762,Coal,UT_11208_6481_1HRC
KY_1692_6639_1_G1_G1_Coal,886.092,Coal,KY_1692_6639_G1
AR_814_6641_1_1_PLANT_Coal,1755.3,Coal,AR_814_6641_PLANT
IA_12341_6664_1_101_101_Coal,1064.134,Coal,IA_12341_6664_101
CO_15143_6761_1_101_101_Coal,1098.0,Coal,CO_15143_6761_101
MO_17177_6768_1_1_1_Coal,1083.67,Coal,MO_17177_6768_1
OK_20447_6772_1_1_1_Coal,372.76800000000003,Coal,OK_20447_6772_1
KY_1692_6823_1_W1_W1_Coal,1859.62,Coal,KY_1692_6823_W1
TX_56598_7030_1_U1_CT-1_Coal,437.59999999999997,Coal,TX_56598_7030_CT-1
TX_16604_7097_1_BLR1_LAKE1_Coal,1800.406,Coal,TX_16604_7097_LAKE1
VA_19876_7213_1_1_PLANT_Coal,416.113,Coal,VA_19876_7213_PLANT
TX_16604_7512_1_1_1_Natural Gas and Other Gases,3379.246,Natural Gas and Other Gases,TX_16604_7512_1
TX_16604_7512_1_2_1_Natural Gas and Other Gases,3379.246,Natural Gas and Other Gases,TX_16604_7512_1
MO_924_7604_1_HRSG1_1_Natural Gas and Other Gases,127.61799999999998,Natural Gas and Other Gases,MO_924_7604_1
WA_3660_7605_1_1_1_Natural Gas and Other Gases,12.722,Natural Gas and Other Gases,WA_3660_7605_1
TN_18642_7722_1_NSS1_SITE_Nuclear,1839.0,Nuclear,TN_18642_7722_SITE
OK_924_7757_1_1_PLANT_Natural Gas and Other Gases,593.5939999999999,Natural Gas and Other Gases,OK_924_7757_PLANT
OK_924_7757_1_2_PLANT_Natural Gas and Other Gases,593.5939999999999,Natural Gas and Other Gases,OK_924_7757_PLANT
UT_40230_7790_1_1-1_1-1_Coal,1068.9429999999998,Coal,UT_40230_7790_1-1
TX_17698_7902_1_1_CW_Coal,943.98,Coal,TX_17698_7902_CW
GA_13994_7917_1_8A_10P_Natural Gas and Other Gases,287.60699999999997,Natural Gas and Other Gases,GA_13994_7917_10P
GA_13994_7917_1_8B_10P_Natural Gas and Other Gases,287.60699999999997,Natural Gas and Other Gases,GA_13994_7917_10P
OR_20169_7931_1_SG02_CW02_Natural Gas and Other Gases,303.61799999999994,Natural Gas and Other Gases,OR_20169_7931_CW02
WI_20856_8023_1_1_1_Coal,5929.8,Coal,WI_20856_8023_1
NC_5416_8042_1_1_1_Coal,1190.96,Coal,NC_5416_8042_1
WY_14354_8066_1_BW71_CW71_Coal,1624.8469999999998,Coal,WY_14354_8066_CW71
UT_14354_8069_1_1_1_Coal,1685.904,Coal,UT_14354_8069_1
OR_15248_8073_1_1_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_1_2_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_1_3_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_1_4_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_1_5_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OR_15248_8073_1_6_HX-106_Natural Gas and Other Gases,384.529,Natural Gas and Other Gases,OR_15248_8073_HX-106
OH_61135_8102_1_1_PLANT_Coal,14204.300000000001,Coal,OH_61135_8102_PLANT
CO_3989_8219_1_1_1_Coal,485.45,Coal,CO_3989_8219_1
ND_14232_8222_1_B1_C1_Coal,1043.204,Coal,ND_14232_8222_C1
AZ_24211_8223_1_1_PLANT_Coal,1722.3949999999998,Coal,AZ_24211_8223_PLANT
NV_17166_8224_1_1_1NEW_Coal,540.2429999999999,Coal,NV_17166_8224_1NEW
PA_14165_8226_1_1_1_Coal,46.298,Coal,PA_14165_8226_1
VA_1735_54304_1_1A_1F_Coal,34.58,Coal,VA_1735_54304_1F
MI_21579_55297_1_HRSG1_PLANT_Natural Gas and Other Gases,1408.912,Natural Gas and Other Gases,MI_21579_55297_PLANT
OH_733_55350_1_1_CLTWRS_Natural Gas and Other Gases,680.1959999999999,Natural Gas and Other Gases,OH_733_55350_CLTWRS
OH_733_55350_1_2_CLTWRS_Natural Gas and Other Gases,680.1959999999999,Natural Gas and Other Gases,OH_733_55350_CLTWRS
CA_16534_55970_1_HRSGA_PLANT_Natural Gas and Other Gases,748.5520000000001,Natural Gas and Other Gases,CA_16534_55970_PLANT
CA_16534_55970_1_HRSGB_PLANT_Natural Gas and Other Gases,748.5520000000001,Natural Gas and Other Gases,CA_16534_55970_PLANT
CA_2507_56046_1_HRSG2_2_Natural Gas and Other Gases,227.56300000000002,Natural Gas and Other Gases,CA_2507_56046_2
CA_19281_56078_1_301_CWS_Natural Gas and Other Gases,303.65600000000006,Natural Gas and Other Gases,CA_19281_56078_CWS
OR_15248_56227_1_HRSG01_CTW001_Natural Gas and Other Gases,469.50800000000004,Natural Gas and Other Gases,OR_15248_56227_CTW001
AR_17698_56564_1_1_1_Coal,1697.45,Coal,AR_17698_56564_1
ND_7570_56786_1_1_1_Coal,94.52399999999999,Coal,ND_7570_56786_1
FL_6909_57241_1_BLR1_RF_Solid Renewable  Fuels,323.569,Solid Renewable  Fuels,FL_6909_57241_RF
NV_13407_2322_10_5_10_Natural Gas and Other Gases,127.30000000000001,Natural Gas and Other Gases,NV_13407_2322_10
NV_13407_2322_10_6_10_Natural Gas and Other Gases,127.30000000000001,Natural Gas and Other Gases,NV_13407_2322_10
TN_18642_3406_10_10_1_Coal,12.0,Coal,TN_18642_3406_1
NC_3046_7805_10_ST5_PLANT_Natural Gas and Other Gases,1246.022,Natural Gas and Other Gases,NC_3046_7805_PLANT
NJ_15147_2406_1001_11_PLANT_Natural Gas and Other Gases,757.2039999999998,Natural Gas and Other Gases,NJ_15147_2406_PLANT
NJ_15147_2406_1001_12_PLANT_Natural Gas and Other Gases,757.2039999999998,Natural Gas and Other Gases,NJ_15147_2406_PLANT
GA_7140_56150_10ST_10A_10_Natural Gas and Other Gases,747.6679999999999,Natural Gas and Other Gases,GA_7140_56150_10
GA_7140_56150_10ST_10B_10_Natural Gas and Other Gases,747.6679999999999,Natural Gas and Other Gases,GA_7140_56150_10
PA_15534_3149_11_1_1_Coal,617.711,Coal,PA_15534_3149_1
IA_9417_8031_11_1_1_Natural Gas and Other Gases,489.29999999999995,Natural Gas and Other Gases,IA_9417_8031_1
IA_9417_8031_11_2_1_Natural Gas and Other Gases,489.29999999999995,Natural Gas and Other Gases,IA_9417_8031_1
IN_61137_55502_1100_1A_PLANT_Natural Gas and Other Gases,1585.281,Natural Gas and Other Gases,IN_61137_55502_PLANT
