Plant_Id,"Combined_Heat_And
Power_Plant",Nuclear_Unit_Id,Plant_Name,Operator_Name,Operator_Id,Plant_State,Census_Region,NERC_Region,Reserved,NAICS_Code,EIA_Sector_Number,Sector_Name,"Reported
Prime_Mover",Reported_Fuel_Type_Code,AER_Fuel_Type_Code,Balancing_Authority_Code,"Respondent
Frequency","Physical
Unit_Label","Quantity
January","Quantity
February","Quantity
March","Quantity
April","Quantity
May","Quantity
June","Quantity
July","Quantity
August","Quantity
September","Quantity
October","Quantity
November","Quantity
December","Elec_Quantity
January","Elec_Quantity
February","Elec_Quantity
March","Elec_Quantity
April","Elec_Quantity
May","Elec_Quantity
June","Elec_Quantity
July","Elec_Quantity
August","Elec_Quantity
September","Elec_Quantity
October","Elec_Quantity
November","Elec_Quantity
December","MMBtuPer_Unit
January","MMBtuPer_Unit
February","MMBtuPer_Unit
March","MMBtuPer_Unit
April","MMBtuPer_Unit
May","MMBtuPer_Unit
June","MMBtuPer_Unit
July","MMBtuPer_Unit
August","MMBtuPer_Unit
September","MMBtuPer_Unit
October","MMBtuPer_Unit
November","MMBtuPer_Unit
December","Tot_MMBtu
January","Tot_MMBtu
February","Tot_MMBtu
March","Tot_MMBtu
April","Tot_MMBtu
May","Tot_MMBtu
June","Tot_MMBtu
July","Tot_MMBtu
August","Tot_MMBtu
September","Tot_MMBtu
October","Tot_MMBtu
November","Tot_MMBtu
December","Elec_MMBtu
January","Elec_MMBtu
February","Elec_MMBtu
March","Elec_MMBtu
April","Elec_MMBtu
May","Elec_MMBtu
June","Elec_MMBtu
July","Elec_MMBtu
August","Elec_MMBtu
September","Elec_MMBtu
October","Elec_MMBtu
November","Elec_MMBtu
December","Netgen
January","Netgen
February","Netgen
March","Netgen
April","Netgen
May","Netgen
June","Netgen
July","Netgen
August","Netgen
September","Netgen
October","Netgen
November","Netgen
December","Total_Fuel_Consumption
Quantity","Electric_Fuel_Consumption
Quantity","Total_Fuel_Consumption
MMBtu",Elec_Fuel_Consumption_MMBtu,Net_Generation_(Megawatthours),YEAR,ID_SUP,Ftype,Unique
55524,N,.,York Energy Center,Calpine Mid-Merit LLC,56608,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,M,mcf,"4,127,714","4,231,470","3,983,651","4,019,103","4,263,557","4,672,439","4,759,927","4,849,331","4,089,299","4,648,394","3,547,430","3,854,387","4,127,714","4,231,470","3,983,651","4,019,103","4,263,557","4,672,439","4,759,927","4,849,331","4,089,299","4,648,394","3,547,430","3,854,387",1.03,1.04,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"4,268,056","4,379,571","4,111,128","4,139,676","4,391,464","4,812,612","4,907,485","4,994,811","4,207,889","4,778,549","3,653,853","3,973,873","4,268,056","4,379,571","4,111,128","4,139,676","4,391,464","4,812,612","4,907,485","4,994,811","4,207,889","4,778,549","3,653,853","3,973,873","412,642","401,077","396,924","381,406","403,333","443,220","442,483","456,624","390,303","441,892","344,866","369,890","51,046,702","51,046,702","52,618,967",52618967.0,4884661.0,2021,PA_56608_55524,Natural Gas and Other Gases,PA_56608_55524_Natural Gas and Other Gases
55545,N,.,Hidalgo Energy Center,Calpine Corp - Hidalgo,2934,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ERCO,M,mcf,"1,752,879","1,379,378","1,327,746","891,337","1,619,501","1,948,288","2,057,469","2,186,802","1,519,485","1,721,731","652,990","886,259","1,752,879","1,379,378","1,327,746","891,337","1,619,501","1,948,288","2,057,469","2,186,802","1,519,485","1,721,731","652,990","886,259",1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,"1,787,937","1,406,966","1,354,301","909,164","1,651,891","1,987,254","2,098,618","2,230,538","1,549,875","1,756,166","666,050","903,984","1,787,937","1,406,966","1,354,301","909,164","1,651,891","1,987,254","2,098,618","2,230,538","1,549,875","1,756,166","666,050","903,984","151,466","116,476","113,128","75,028","135,894","162,187","181,261","191,270","131,831","153,604","52,525","73,567","17,943,865","17,943,865","18,302,744",18302744.0,1538237.0,2021,TX_2934_55545,Natural Gas and Other Gases,TX_2934_55545_Natural Gas and Other Gases
55620,N,.,Perryville Power Station,Entergy Louisiana LLC,11241,LA,WSC,SERC,,22,1,Electric Utility,CA,NG,NG,MISO,M,mcf,"40,493","31,464",0,0,0,"7,527",0,0,0,0,0,0,"40,493","31,464",0,0,0,"7,527",0,0,0,0,0,0,1.03,1.02,0,0,0,1.04,0,0,0,0,0,0,"41,748","32,188",0,0,0,"7,813",0,0,0,0,0,0,"41,748","32,188",0,0,0,"7,813",0,0,0,0,0,0,"138,286","74,535",0,0,"5,989","43,721","117,913","48,334","101,534","94,843","61,135","112,873","79,484","79,484","81,749",81749.0,799163.0,2021,LA_11241_55620,Natural Gas and Other Gases,LA_11241_55620_Natural Gas and Other Gases
55620,N,.,Perryville Power Station,Entergy Louisiana LLC,11241,LA,WSC,SERC,,22,1,Electric Utility,CT,NG,NG,MISO,M,mcf,"2,534,784","1,318,899",0,0,"141,371","819,848","2,183,550","866,440","1,863,411","1,796,905","1,209,544","2,193,319","2,534,784","1,318,899",0,0,"141,371","819,848","2,183,550","866,440","1,863,411","1,796,905","1,209,544","2,193,319",1.03,1.02,0,0,1.06,1.04,1.04,1.04,1.05,1.05,1.02,1.03,"2,613,362","1,349,234",0,0,"149,288","851,002","2,279,626","904,563","1,958,445","1,879,563","1,238,573","2,250,345","2,613,362","1,349,234",0,0,"149,288","851,002","2,279,626","904,563","1,958,445","1,879,563","1,238,573","2,250,345","241,836","121,850",0,0,"13,294","76,220","214,144","84,244","184,750","176,795","119,576","214,551","14,928,071","14,928,071","15,474,001",15474001.0,1447260.0,2021,LA_11241_55620,Natural Gas and Other Gases,LA_11241_55620_Natural Gas and Other Gases
55620,N,.,Perryville Power Station,Entergy Louisiana LLC,11241,LA,WSC,SERC,,22,1,Electric Utility,GT,NG,NG,MISO,M,mcf,0,"96,365","9,837","31,127","11,081","37,524","60,176","60,516","54,167","151,446",0,"29,491",0,"96,365","9,837","31,127","11,081","37,524","60,176","60,516","54,167","151,446",0,"29,491",0,1.02,1.03,1.04,1.06,1.04,1.04,1.04,1.05,1.05,0,1.03,0,"98,581","10,103","32,497","11,702","38,950","62,824","63,179","56,930","158,413",0,"30,258",0,"98,581","10,103","32,497","11,702","38,950","62,824","63,179","56,930","158,413",0,"30,258",0,"8,791",830,"2,489","1,042","3,464","5,832","5,883","5,301","14,858",0,"2,928","541,730","541,730","563,437",563437.0,51418.0,2021,LA_11241_55620,Natural Gas and Other Gases,LA_11241_55620_Natural Gas and Other Gases
55641,N,.,Riverside Energy Center,Wisconsin Power & Light Co,20856,WI,ENC,MRO,,22,1,Electric Utility,CA,NG,NG,MISO,M,mcf,"15,859","14,913","74,518","153,812","73,399","175,690","166,251","83,114","6,840",0,0,0,"15,859","14,913","74,518","153,812","73,399","175,690","166,251","83,114","6,840",0,0,0,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.07,0,0,0,"16,731","15,763","78,691","162,425","77,436","184,123","173,899","87,103","7,305",0,0,0,"16,731","15,763","78,691","162,425","77,436","184,123","173,899","87,103","7,305",0,0,0,"97,000","59,337","128,737","133,602","73,890","127,024","135,154","124,830","23,053","66,910","140,366","135,200","764,396","764,396","803,476",803476.0,1245103.0,2021,WI_20856_55641,Natural Gas and Other Gases,WI_20856_55641_Natural Gas and Other Gases
55641,N,.,Riverside Energy Center,Wisconsin Power & Light Co,20856,WI,ENC,MRO,,22,1,Electric Utility,CT,NG,NG,MISO,M,mcf,"1,942,062","1,248,929","2,376,726","1,902,493","1,216,563","1,888,821","2,101,843","2,163,198","405,225","1,295,483","2,387,995","2,369,987","1,942,062","1,248,929","2,376,726","1,902,493","1,216,563","1,888,821","2,101,843","2,163,198","405,225","1,295,483","2,387,995","2,369,987",1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.07,1.05,1.06,1.05,"2,048,875","1,320,118","2,509,823","2,009,033","1,283,474","1,979,484","2,198,528","2,267,032","432,780","1,364,144","2,524,111","2,495,596","2,048,875","1,320,118","2,509,823","2,009,033","1,283,474","1,979,484","2,198,528","2,267,032","432,780","1,364,144","2,524,111","2,495,596","185,359","106,716","222,670","204,027","114,978","179,525","196,093","196,484","38,605","112,064","211,130","213,853","21,299,325","21,299,325","22,432,998",22432998.0,1981504.0,2021,WI_20856_55641,Natural Gas and Other Gases,WI_20856_55641_Natural Gas and Other Gases
55656,N,.,"Pastoria Energy Facility, LLC",Calpine Corp - Pastoria Energy Center,2820,CA,PACC,WECC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,CISO,M,mcf,"2,909,283","1,930,483","1,971,766","1,839,908","1,869,426","2,014,042","3,288,723","2,856,309","2,798,877","2,673,846","2,042,435","2,788,747","2,909,283","1,930,483","1,971,766","1,839,908","1,869,426","2,014,042","3,288,723","2,856,309","2,798,877","2,673,846","2,042,435","2,788,747",1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,"3,034,382","2,013,494","2,050,637","1,911,664","1,940,464","2,090,576","3,420,272","2,967,705","2,919,229","2,775,452","2,118,005","2,908,663","3,034,382","2,013,494","2,050,637","1,911,664","1,940,464","2,090,576","3,420,272","2,967,705","2,919,229","2,775,452","2,118,005","2,908,663","283,234","184,277","191,507","175,077","178,453","193,494","322,325","273,556","270,188","260,821","193,180","266,715","28,983,845","28,983,845","30,150,543",30150543.0,2792827.0,2021,CA_2820_55656,Natural Gas and Other Gases,CA_2820_55656_Natural Gas and Other Gases
55661,N,.,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,ISNE,M,mcf,456,183,431,0,969,"15,583","23,483","45,641","45,347","30,813","7,824","1,121",456,183,431,0,969,"15,583","23,483","45,641","45,347","30,813","7,824","1,121",1.02,1.04,1.02,0,1.02,1.02,1.03,1.03,1.05,1.03,1.04,1.04,466,190,440,0,988,"15,895","24,117","46,873","47,478","31,830","8,137","1,166",466,190,440,0,988,"15,895","24,117","46,873","47,478","31,830","8,137","1,166","6,624","27,893","7,021",0,"3,085","36,244","65,371","81,295","86,763","93,485","17,392","12,880","171,851","171,851","177,580",177580.0,438053.0,2021,NH_13538_55661,Natural Gas and Other Gases,NH_13538_55661_Natural Gas and Other Gases
55661,N,.,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,ISNE,M,barrels,"6,040","19,566",16,0,0,27,32,27,26,8,160,"29,921","6,040","19,566",16,0,0,27,32,27,26,8,160,"29,921",5.77,5.7,5.75,0,0,5.72,5.56,6.18,5.61,5.7,5.7,5.71,"34,851","111,526",92,0,0,154,178,167,146,46,912,"170,939","34,851","111,526",92,0,0,154,178,167,146,46,912,"170,939","3,099","9,845",8,0,0,13,16,15,13,4,81,"13,515","55,823","55,823","319,011",319011.0,26608.0,2021,NH_13538_55661,Petroleum Products,NH_13538_55661_Petroleum Products
55661,N,.,Newington,"Essential Power Operating Services, LLC",13538,NH,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,ISNE,M,mcf,"140,828","571,729","146,181",213,"61,219","681,767","1,253,091","1,502,755","1,579,321","1,766,004","331,910","253,666","140,828","571,729","146,181",213,"61,219","681,767","1,253,091","1,502,755","1,579,321","1,766,004","331,910","253,666",1.02,1.04,1.02,1.02,1.02,1.02,1.03,1.03,1.05,1.03,1.04,1.04,"143,926","594,598","149,105",217,"62,443","695,402","1,286,924","1,543,329","1,653,549","1,824,282","345,186","263,813","143,926","594,598","149,105",217,"62,443","695,402","1,286,924","1,543,329","1,653,549","1,824,282","345,186","263,813","12,799","52,486","12,825",2,"4,977","59,670","112,537","135,445","146,282","160,604","30,586","20,857","8,288,684","8,288,684","8,562,774",8562774.0,749071.0,2021,NH_13538_55661,Natural Gas and Other Gases,NH_13538_55661_Natural Gas and Other Gases
55664,N,.,Harrison County Power Project,"Northeast Texas Elec Coop, Inc",13670,TX,WSC,MRO,,22,1,Electric Utility,CA,NG,NG,SWPP,M,mcf,"30,776","42,165","19,320","60,813","53,027","89,766","87,616","83,724","50,774","59,742","15,617","44,917","30,776","42,165","19,320","60,813","53,027","89,766","87,616","83,724","50,774","59,742","15,617","44,917",1.02,1.01,1.03,1.03,1.04,1.04,1.03,1.03,1.02,1.02,1,1.01,"31,299","42,755","19,861","62,759","54,936","93,087","90,595","85,817","51,688","61,116","15,633","45,142","31,299","42,755","19,861","62,759","54,936","93,087","90,595","85,817","51,688","61,116","15,633","45,142","93,087","94,415","71,660","103,940","111,988","103,495","98,241","98,679","69,438","83,734","49,880","106,919","638,257","638,257","654,688",654688.0,1085476.0,2021,TX_13670_55664,Natural Gas and Other Gases,TX_13670_55664_Natural Gas and Other Gases
55664,N,.,Harrison County Power Project,"Northeast Texas Elec Coop, Inc",13670,TX,WSC,MRO,,22,1,Electric Utility,CT,NG,NG,SWPP,M,mcf,"1,797,237","1,766,200","1,349,900","1,853,931","2,032,135","1,793,500","1,720,722","1,763,181","1,286,432","1,536,423","940,941","1,966,821","1,797,237","1,766,200","1,349,900","1,853,931","2,032,135","1,793,500","1,720,722","1,763,181","1,286,432","1,536,423","940,941","1,966,821",1.02,1.01,1.03,1.03,1.04,1.04,1.03,1.03,1.02,1.02,1,1.01,"1,827,790","1,790,927","1,387,697","1,913,257","2,105,292","1,859,860","1,779,227","1,807,261","1,309,588","1,571,761","941,882","1,976,655","1,827,790","1,790,927","1,387,697","1,913,257","2,105,292","1,859,860","1,779,227","1,807,261","1,309,588","1,571,761","941,882","1,976,655","158,834","154,479","119,305","172,199","187,069","165,107","157,255","158,402","114,335","138,162","81,710","175,309","19,807,423","19,807,423","20,271,197",20271197.0,1782166.0,2021,TX_13670_55664,Natural Gas and Other Gases,TX_13670_55664_Natural Gas and Other Gases
55667,N,.,Lower Mount Bethel Energy,Lower Mount Bethel Energy LLC,11275,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,PJM,M,mcf,"16,068","21,285","8,165","33,499","27,792","69,481","77,040","86,971","73,853","96,088","150,927","92,268","16,068","21,285","8,165","33,499","27,792","69,481","77,040","86,971","73,853","96,088","150,927","92,268",1,1.02,1,1.03,1.03,1.02,1.04,1.05,1.05,1.03,1.04,1.04,"16,068","21,647","8,165","34,336","28,542","71,149","80,430","91,493","77,546","98,875","156,511","95,866","16,068","21,647","8,165","34,336","28,542","71,149","80,430","91,493","77,546","98,875","156,511","95,866","157,785","103,096","116,885","147,744","92,801","125,934","137,934","133,660","136,722","115,946","160,589","156,219","753,437","753,437","780,628",780628.0,1585315.0,2021,PA_11275_55667,Natural Gas and Other Gases,PA_11275_55667_Natural Gas and Other Gases
55667,N,.,Lower Mount Bethel Energy,Lower Mount Bethel Energy LLC,11275,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,M,mcf,"2,778,818","1,842,661","2,171,559","2,537,810","1,611,059","2,386,253","2,555,516","2,450,802","2,491,135","2,138,496","2,890,792","2,853,050","2,778,818","1,842,661","2,171,559","2,537,810","1,611,059","2,386,253","2,555,516","2,450,802","2,491,135","2,138,496","2,890,792","2,853,050",1,1.02,1,1.03,1.03,1.02,1.04,1.05,1.05,1.03,1.04,1.04,"2,778,818","1,873,986","2,171,559","2,601,255","1,654,558","2,443,523","2,667,959","2,578,244","2,615,692","2,200,512","2,997,751","2,964,319","2,778,818","1,873,986","2,171,559","2,601,255","1,654,558","2,443,523","2,667,959","2,578,244","2,615,692","2,200,512","2,997,751","2,964,319","240,420","153,993","176,013","225,120","144,009","227,059","248,025","239,235","245,845","210,059","288,761","280,904","28,707,951","28,707,951","29,548,176",29548176.0,2679443.0,2021,PA_11275_55667,Natural Gas and Other Gases,PA_11275_55667_Natural Gas and Other Gases
55690,N,.,Bethlehem Power Plant,Calpine Bethlehem LLC,56607,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,PJM,M,barrels,0,"10,689",0,0,0,0,0,0,0,0,0,"1,475",0,"10,689",0,0,0,0,0,0,0,0,0,"1,475",0,5.67,0,0,0,0,0,0,0,0,0,5.67,0,"60,607",0,0,0,0,0,0,0,0,0,"8,369",0,"60,607",0,0,0,0,0,0,0,0,0,"8,369",0,"4,810",0,0,0,0,0,0,0,0,0,702,"12,164","12,164","68,976",68976.0,5512.0,2021,PA_56607_55690,Petroleum Products,PA_56607_55690_Petroleum Products
55690,N,.,Bethlehem Power Plant,Calpine Bethlehem LLC,56607,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,PJM,M,mcf,"933,712","1,595,538","428,076","3,673,573","4,273,187","4,081,239","3,853,582","3,876,273","2,454,750","415,305","672,805","1,185,854","933,712","1,595,538","428,076","3,673,573","4,273,187","4,081,239","3,853,582","3,876,273","2,454,750","415,305","672,805","1,185,854",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"957,989","1,637,022","439,206","3,769,086","4,384,290","4,187,351","3,953,775","3,977,056","2,518,574","426,103","690,298","1,216,686","957,989","1,637,022","439,206","3,769,086","4,384,290","4,187,351","3,953,775","3,977,056","2,518,574","426,103","690,298","1,216,686","77,856","129,935","34,924","295,829","336,417","324,109","307,162","298,996","191,260","33,554","54,301","102,014","27,443,894","27,443,894","28,157,436",28157436.0,2186357.0,2021,PA_56607_55690,Natural Gas and Other Gases,PA_56607_55690_Natural Gas and Other Gases
55694,N,.,Quantum Choctaw Power LLC,Tennessee Valley Authority,18642,MS,ESC,SERC,,22,1,Electric Utility,CA,NG,NG,TVA,M,mcf,"1,067,257","685,532","266,729","905,553","174,680","839,224","981,364","991,909","708,886","144,272","820,471","909,081","1,067,257","685,532","266,729","905,553","174,680","839,224","981,364","991,909","708,886","144,272","820,471","909,081",1,1,1,1,1,1,1,1,1,1,1,1,"1,067,257","685,532","266,729","905,553","174,680","839,224","981,364","991,909","708,886","144,272","820,471","909,081","1,067,257","685,532","266,729","905,553","174,680","839,224","981,364","991,909","708,886","144,272","820,471","909,081","154,331","96,544","38,762","127,506","26,872","115,905","136,691","140,291","97,585","18,724","114,430","130,425","8,494,958","8,494,958","8,494,958",8494958.0,1198066.0,2021,MS_18642_55694,Natural Gas and Other Gases,MS_18642_55694_Natural Gas and Other Gases
55694,N,.,Quantum Choctaw Power LLC,Tennessee Valley Authority,18642,MS,ESC,SERC,,22,1,Electric Utility,CT,NG,NG,TVA,M,mcf,"1,942,850","1,217,052","475,236","1,545,951","287,229","1,568,613","1,615,072","1,678,434","1,193,150","301,579","1,462,709","1,649,387","1,942,850","1,217,052","475,236","1,545,951","287,229","1,568,613","1,615,072","1,678,434","1,193,150","301,579","1,462,709","1,649,387",1,1,1,1,1,1,1,1,1,1,1,1,"1,942,850","1,217,052","475,236","1,545,951","287,229","1,568,613","1,615,072","1,678,434","1,193,150","301,579","1,462,709","1,649,387","1,942,850","1,217,052","475,236","1,545,951","287,229","1,568,613","1,615,072","1,678,434","1,193,150","301,579","1,462,709","1,649,387","280,946","171,399","69,063","217,677","44,187","216,640","224,959","237,389","164,250","39,141","204,002","236,636","14,937,262","14,937,262","14,937,262",14937262.0,2106289.0,2021,MS_18642_55694,Natural Gas and Other Gases,MS_18642_55694_Natural Gas and Other Gases
55700,N,.,Mint Farm Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,,22,1,Electric Utility,CA,NG,NG,PSEI,AM,mcf,"31,485","17,397","63,505","27,931",0,"66,891","115,905","142,516","122,435","70,698","62,866","48,528","31,485","17,397","63,505","27,931",0,"66,891","115,905","142,516","122,435","70,698","62,866","48,528",1.1,1.09,1.1,1.1,0,1.1,1.1,1.09,1.07,1.07,1.07,1.09,"34,634","18,980","69,601","30,612",0,"73,446","127,032","155,342","131,128","75,718","67,329","52,896","34,634","18,980","69,601","30,612",0,"73,446","127,032","155,342","131,128","75,718","67,329","52,896","58,257","48,768","72,082","32,273",-334,"52,045","75,289","77,296","70,528","49,928","65,770","48,427","770,157","770,157","836,718",836718.0,650329.0,2021,WA_15500_55700,Natural Gas and Other Gases,WA_15500_55700_Natural Gas and Other Gases
55700,N,.,Mint Farm Generating Station,Puget Sound Energy Inc,15500,WA,PACC,WECC,,22,1,Electric Utility,CT,NG,NG,PSEI,AM,mcf,"1,100,498","943,106","1,310,971","584,433",0,"890,498","1,217,135","1,223,575","1,151,487","851,101","1,180,414","883,382","1,100,498","943,106","1,310,971","584,433",0,"890,498","1,217,135","1,223,575","1,151,487","851,101","1,180,414","883,382",1.1,1.09,1.1,1.1,0,1.1,1.1,1.09,1.07,1.07,1.07,1.09,"1,210,548","1,028,929","1,436,824","640,539",0,"977,767","1,333,980","1,333,697","1,233,243","911,529","1,264,223","962,886","1,210,548","1,028,929","1,436,824","640,539",0,"977,767","1,333,980","1,333,697","1,233,243","911,529","1,264,223","962,886","113,630","96,220","135,194","60,299",-223,"89,167","123,568","122,745","113,489","82,376","120,174","89,493","11,336,600","11,336,600","12,334,165",12334165.0,1146132.0,2021,WA_15500_55700,Natural Gas and Other Gases,WA_15500_55700_Natural Gas and Other Gases
55701,N,.,Fremont Energy Center,"American Mun Power-Ohio, Inc",40577,OH,ENC,RFC,,22,1,Electric Utility,CA,NG,NG,PJM,M,mcf,"219,158","99,814","215,534","166,416","261,314","314,226","270,214","258,676","161,020","385,226","416,524","131,028","219,158","99,814","215,534","166,416","261,314","314,226","270,214","258,676","161,020","385,226","416,524","131,028",1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.07,1.07,1.06,1.06,1.07,"234,499","107,100","230,837","177,399","279,606","336,222","285,346","275,749","171,486","409,495","442,765","139,807","234,499","107,100","230,837","177,399","279,606","336,222","285,346","275,749","171,486","409,495","442,765","139,807","147,517","103,133","148,808","46,442","135,660","133,745","131,081","137,238","102,604","158,530","183,652","105,524","2,899,150","2,899,150","3,090,311",3090311.0,1533934.0,2021,OH_40577_55701,Natural Gas and Other Gases,OH_40577_55701_Natural Gas and Other Gases
55701,N,.,Fremont Energy Center,"American Mun Power-Ohio, Inc",40577,OH,ENC,RFC,,22,1,Electric Utility,CT,NG,NG,PJM,M,mcf,"2,321,641","1,785,743","2,323,094","642,722","1,911,893","1,762,434","1,847,574","1,948,331","1,510,414","2,053,654","2,543,564","1,734,270","2,321,641","1,785,743","2,323,094","642,722","1,911,893","1,762,434","1,847,574","1,948,331","1,510,414","2,053,654","2,543,564","1,734,270",1.07,1.07,1.07,1.07,1.07,1.07,1.06,1.07,1.07,1.06,1.06,1.07,"2,484,156","1,916,102","2,488,034","685,142","2,045,726","1,885,804","1,951,038","2,076,921","1,608,591","2,180,981","2,703,809","1,850,466","2,484,156","1,916,102","2,488,034","685,142","2,045,726","1,885,804","1,951,038","2,076,921","1,608,591","2,180,981","2,703,809","1,850,466","224,943","167,849","222,032","67,212","179,884","161,894","166,947","179,401","135,097","191,449","245,058","163,614","22,385,334","22,385,334","23,876,770",23876770.0,2105380.0,2021,OH_40577_55701,Natural Gas and Other Gases,OH_40577_55701_Natural Gas and Other Gases
55708,N,.,Nacogdoches Power,Austin Energy,1015,TX,WSC,TRE,,22,1,Electric Utility,ST,WDS,WWW,ERCO,M,short tons,0,0,0,0,0,"20,281","92,772","92,045","65,630",.,0,0,0,0,0,0,0,"20,281","92,772","92,045","65,630",.,0,0,0,0,0,0,0,7.98,8.64,8.82,10,.,0,0,0,0,0,0,0,"161,761","801,643","811,469","656,169",.,0,0,0,0,0,0,0,"161,761","801,643","811,469","656,169",.,0,0,-223,0,-223,-217,-223,"9,731","49,930","54,674","48,056",.,-216,-223,"270,728","270,728","2,431,042",2431042.0,161066.0,2021,TX_1015_55708,Solid Renewable  Fuels,TX_1015_55708_Solid Renewable  Fuels
